H_Grade,H_District,Guest_Sum,H_Accomadation,H_Type,W_DaN,W_Theme,Bugget
3,1,3,1,1,1,2,8700
3,1,3,1,1,1,3,8800
3,1,3,1,1,1,4,8650
3,1,3,0,0,0,0,7200
3,1,3,0,0,0,1,7450
3,1,3,0,0,0,2,7400
3,1,3,0,0,0,3,7500
3,1,3,0,0,0,4,7350
3,1,3,0,0,1,0,7600
3,1,3,0,0,1,1,7850
3,1,3,0,0,1,2,7800
3,1,3,0,0,1,3,7900
3,1,3,0,0,1,4,7750
3,1,3,0,1,0,0,7800
3,1,3,0,1,0,1,8050
3,1,3,0,1,0,2,8000
3,1,3,0,1,0,3,8100
3,1,3,0,1,0,4,7950
3,1,3,0,1,1,0,8200
3,1,3,0,1,1,1,8450
3,1,3,0,1,1,2,8400
3,1,3,0,1,1,3,8500
3,1,3,0,1,1,4,8350
2,1,1,1,0,0,0,6100
2,1,1,1,0,0,1,6350
2,1,1,1,0,0,2,6300
2,1,1,1,0,0,3,6400
2,1,1,1,0,0,4,6250
2,1,1,1,0,1,0,6500
2,1,1,1,0,1,1,6750
2,1,1,1,0,1,2,6700
2,1,1,1,0,1,3,6800
2,1,1,1,0,1,4,6650
2,1,1,1,1,0,0,6700
2,1,1,1,1,0,1,6950
2,1,1,1,1,0,2,6900
2,1,1,1,1,0,3,7000
2,1,1,1,1,0,4,6850
2,1,1,1,1,1,0,7100
2,1,1,1,1,1,1,7350
2,1,1,1,1,1,2,7300
2,1,1,1,1,1,3,7400
2,1,1,1,1,1,4,7250
2,1,1,0,0,0,0,5800
2,1,1,0,0,0,1,6050
2,1,1,0,0,0,2,6000
2,1,1,0,0,0,3,6100
2,1,1,0,0,0,4,5950
2,1,1,0,0,1,0,6200
2,1,1,0,0,1,1,6450
2,1,1,0,0,1,2,6400
2,1,1,0,0,1,3,6500
2,1,1,0,0,1,4,6350
2,1,1,0,1,0,0,6400
2,1,1,0,1,0,1,6650
2,1,1,0,1,0,2,6600
2,1,1,0,1,0,3,6700
2,1,1,0,1,0,4,6550
2,1,1,0,1,1,0,6800
2,1,1,0,1,1,1,7050
2,1,1,0,1,1,2,7000
2,1,1,0,1,1,3,7100
2,1,1,0,1,1,4,6950
2,1,2,1,0,0,0,5800
2,1,2,1,0,0,1,6050
2,1,2,1,0,0,2,6000
2,1,2,1,0,0,3,6100
2,1,2,1,0,0,4,5950
2,1,2,1,0,1,0,6200
2,1,2,1,0,1,1,6450
2,1,2,1,0,1,2,6400
2,1,2,1,0,1,3,6500
2,1,2,1,0,1,4,6350
2,1,2,1,1,0,0,6400
2,1,2,1,1,0,1,6650
2,1,2,1,1,0,2,6600
2,1,2,1,1,0,3,6700
2,1,2,1,1,0,4,6550
2,1,2,1,1,1,0,6800
2,1,2,1,1,1,1,7050
2,1,2,1,1,1,2,7000
2,1,2,1,1,1,3,7100
2,1,2,1,1,1,4,6950
2,1,2,0,0,0,0,5500
2,1,2,0,0,0,1,5750
2,1,2,0,0,0,2,5700
2,1,2,0,0,0,3,5800
2,1,2,0,0,0,4,5650
2,1,2,0,0,1,0,5900
2,1,2,0,0,1,1,6150
2,1,2,0,0,1,2,6100
2,1,2,0,0,1,3,6200
2,1,2,0,0,1,4,6050
2,1,2,0,1,0,0,6100
2,1,2,0,1,0,1,6350
2,1,2,0,1,0,2,6300
2,1,2,0,1,0,3,6400
2,1,2,0,1,0,4,6250
2,1,2,0,1,1,0,6500
2,1,2,0,1,1,1,6750
2,1,2,0,1,1,2,6700
2,1,2,0,1,1,3,6800
2,1,2,0,1,1,4,6650
2,1,3,1,0,0,0,5500
2,1,3,1,0,0,1,5750
2,1,3,1,0,0,2,5700
2,1,3,1,0,0,3,5800
2,1,3,1,0,0,4,5650
2,1,3,1,0,1,0,5900
2,1,3,1,0,1,1,6150
2,1,3,1,0,1,2,6100
2,1,3,1,0,1,3,6200
2,1,3,1,0,1,4,6050
2,1,3,1,1,0,0,6100
2,1,3,1,1,0,1,6350
2,1,3,1,1,0,2,6300
2,1,3,1,1,0,3,6400
2,1,3,1,1,0,4,6250
2,1,3,1,1,1,0,6500
2,1,3,1,1,1,1,6750
2,1,3,1,1,1,2,6700
2,1,3,1,1,1,3,6800
2,1,3,1,1,1,4,6650
2,1,3,0,0,0,0,5200
2,1,3,0,0,0,1,5450
2,1,3,0,0,0,2,5400
2,1,3,0,0,0,3,5500
2,1,3,0,0,0,4,5350
2,1,3,0,0,1,0,5600
2,1,3,0,0,1,1,5850
2,1,3,0,0,1,2,5800
2,1,3,0,0,1,3,5900
2,1,3,0,0,1,4,5750
2,1,3,0,1,0,0,5800
2,1,3,0,1,0,1,6050
2,1,3,0,1,0,2,6000
2,1,3,0,1,0,3,6100
2,1,3,0,1,0,4,5950
2,1,3,0,1,1,0,6200
2,1,3,0,1,1,1,6450
2,1,3,0,1,1,2,6400
2,1,3,0,1,1,3,6500
2,1,3,0,1,1,4,6350
5,2,1,1,0,0,0,9750
5,2,1,1,0,0,1,10050
5,2,1,1,0,0,2,10000
5,2,1,1,0,0,3,9950
5,2,1,1,0,0,4,9900
5,2,1,1,0,1,0,10050
5,2,1,1,0,1,1,10350
5,2,1,1,0,1,2,10300
5,2,1,1,0,1,3,10250
5,2,1,1,0,1,4,10200
5,2,1,1,1,0,0,10150
5,2,1,1,1,0,1,10450
5,2,1,1,1,0,2,10400
5,2,1,1,1,0,3,10350
5,2,1,1,1,0,4,10300
5,2,1,1,1,1,0,10450
5,2,1,1,1,1,1,10750
5,2,1,1,1,1,2,10700
5,2,1,1,1,1,3,10650
5,2,1,1,1,1,4,10600
5,2,1,0,0,0,0,9500
5,2,1,0,0,0,1,9800
5,2,1,0,0,0,2,9750
5,2,1,0,0,0,3,9700
5,2,1,0,0,0,4,9650
5,2,1,0,0,1,0,9800
5,2,1,0,0,1,1,10100
5,2,1,0,0,1,2,10050
5,2,1,0,0,1,3,10000
5,2,1,0,0,1,4,9950
5,2,1,0,1,0,0,9900
5,2,1,0,1,0,1,10200
5,2,1,0,1,0,2,10150
5,2,1,0,1,0,3,10100
5,2,1,0,1,0,4,10050
5,2,1,0,1,1,0,10200
5,2,1,0,1,1,1,10500
5,2,1,0,1,1,2,10450
5,2,1,0,1,1,3,10400
5,2,1,0,1,1,4,10350
5,2,2,1,0,0,0,9600
5,2,2,1,0,0,1,9900
5,2,2,1,0,0,2,9850
5,2,2,1,0,0,3,9800
5,2,2,1,0,0,4,9750
5,2,2,1,0,1,0,9900
5,2,2,1,0,1,1,10200
5,2,2,1,0,1,2,10150
5,2,2,1,0,1,3,10100
5,2,2,1,0,1,4,10050
5,2,2,1,1,0,0,10000
5,2,2,1,1,0,1,10300
5,2,2,1,1,0,2,10250
5,2,2,1,1,0,3,10200
5,2,2,1,1,0,4,10150
5,2,2,1,1,1,0,10300
5,2,2,1,1,1,1,10600
5,2,2,1,1,1,2,10550
5,2,2,1,1,1,3,10500
5,2,2,1,1,1,4,10450
5,2,2,0,0,0,0,9350
5,2,2,0,0,0,1,9650
5,2,2,0,0,0,2,9600
5,2,2,0,0,0,3,9550
5,2,2,0,0,0,4,9500
5,2,2,0,0,1,0,9650
5,2,2,0,0,1,1,9950
5,2,2,0,0,1,2,9900
5,2,2,0,0,1,3,9850
5,2,2,0,0,1,4,9800
5,2,2,0,1,0,0,9750
5,2,2,0,1,0,1,10050
5,2,2,0,1,0,2,10000
5,2,2,0,1,0,3,9950
5,2,2,0,1,0,4,9900
5,2,2,0,1,1,0,10050
5,2,2,0,1,1,1,10350
5,2,2,0,1,1,2,10300
5,2,2,0,1,1,3,10250
5,2,2,0,1,1,4,10200
5,2,3,1,0,0,0,9450
5,2,3,1,0,0,1,9750
5,2,3,1,0,0,2,9700
5,2,3,1,0,0,3,9650
5,2,3,1,0,0,4,9600
5,2,3,1,0,1,0,9750
5,2,3,1,0,1,1,10050
5,2,3,1,0,1,2,10000
5,2,3,1,0,1,3,9950
5,2,3,1,0,1,4,9900
5,2,3,1,1,0,0,9850
5,2,3,1,1,0,1,10150
5,2,3,1,1,0,2,10100
5,2,3,1,1,0,3,10050
5,2,3,1,1,0,4,10000
5,2,3,1,1,1,0,10150
5,2,3,1,1,1,1,10450
5,2,3,1,1,1,2,10400
5,2,3,1,1,1,3,10350
5,2,3,1,1,1,4,10300
5,2,3,0,0,0,0,9200
5,2,3,0,0,0,1,9500
5,2,3,0,0,0,2,9450
5,2,3,0,0,0,3,9400
5,2,3,0,0,0,4,9350
5,2,3,0,0,1,0,9500
5,2,3,0,0,1,1,9800
5,2,3,0,0,1,2,9750
5,2,3,0,0,1,3,9700
5,2,3,0,0,1,4,9650
5,2,3,0,1,0,0,9600
5,2,3,0,1,0,1,9900
5,2,3,0,1,0,2,9850
5,2,3,0,1,0,3,9800
5,2,3,0,1,0,4,9750
5,2,3,0,1,1,0,9900
5,2,3,0,1,1,1,10200
5,2,3,0,1,1,2,10150
5,2,3,0,1,1,3,10100
5,2,3,0,1,1,4,10050
4,2,1,1,0,0,0,7750
4,2,1,1,0,0,1,8050
4,2,1,1,0,0,2,8000
4,2,1,1,0,0,3,7950
4,2,1,1,0,0,4,7900
4,2,1,1,0,1,0,8050
4,2,1,1,0,1,1,8350
4,2,1,1,0,1,2,8300
4,2,1,1,0,1,3,8250
4,2,1,1,0,1,4,8200
4,2,1,1,1,0,0,8150
4,2,1,1,1,0,1,8450
4,2,1,1,1,0,2,8400
4,2,1,1,1,0,3,8350
4,2,1,1,1,0,4,8300
4,2,1,1,1,1,0,8450
4,2,1,1,1,1,1,8750
4,2,1,1,1,1,2,8700
4,2,1,1,1,1,3,8650
4,2,1,1,1,1,4,8600
4,2,1,0,0,0,0,7500
4,2,1,0,0,0,1,7800
4,2,1,0,0,0,2,7750
4,2,1,0,0,0,3,7700
4,2,1,0,0,0,4,7650
4,2,1,0,0,1,0,7800
4,2,1,0,0,1,1,8100
4,2,1,0,0,1,2,8050
4,2,1,0,0,1,3,8000
4,2,1,0,0,1,4,7950
4,2,1,0,1,0,0,7900
4,2,1,0,1,0,1,8200
4,2,1,0,1,0,2,8150
4,2,1,0,1,0,3,8100
4,2,1,0,1,0,4,8050
4,2,1,0,1,1,0,8200
4,2,1,0,1,1,1,8500
4,2,1,0,1,1,2,8450
4,2,1,0,1,1,3,8400
4,2,1,0,1,1,4,8350
4,2,2,1,0,0,0,7600
4,2,2,1,0,0,1,7900
4,2,2,1,0,0,2,7850
4,2,2,1,0,0,3,7800
4,2,2,1,0,0,4,7750
4,2,2,1,0,1,0,7900
4,2,2,1,0,1,1,8200
4,2,2,1,0,1,2,8150
4,2,2,1,0,1,3,8100
4,2,2,1,0,1,4,8050
4,2,2,1,1,0,0,8000
4,2,2,1,1,0,1,8300
4,2,2,1,1,0,2,8250
4,2,2,1,1,0,3,8200
4,2,2,1,1,0,4,8150
4,2,2,1,1,1,0,8300
4,2,2,1,1,1,1,8600
4,2,2,1,1,1,2,8550
4,2,2,1,1,1,3,8500
4,2,2,1,1,1,4,8450
4,2,2,0,0,0,0,7350
4,2,2,0,0,0,1,7650
4,2,2,0,0,0,2,7600
4,2,2,0,0,0,3,7550
4,2,2,0,0,0,4,7500
4,2,2,0,0,1,0,7650
4,2,2,0,0,1,1,7950
4,2,2,0,0,1,2,7900
4,2,2,0,0,1,3,7850
4,2,2,0,0,1,4,7800
4,2,2,0,1,0,0,7750
4,2,2,0,1,0,1,8050
4,2,2,0,1,0,2,8000
4,2,2,0,1,0,3,7950
4,2,2,0,1,0,4,7900
4,2,2,0,1,1,0,8050
4,2,2,0,1,1,1,8350
4,2,2,0,1,1,2,8300
4,2,2,0,1,1,3,8250
4,2,2,0,1,1,4,8200
4,2,3,1,0,0,0,7450
4,2,3,1,0,0,1,7750
4,2,3,1,0,0,2,7700
4,2,3,1,0,0,3,7650
4,2,3,1,0,0,4,7600
4,2,3,1,0,1,0,7750
4,2,3,1,0,1,1,8050
4,2,3,1,0,1,2,8000
4,2,3,1,0,1,3,7950
4,2,3,1,0,1,4,7900
4,2,3,1,1,0,0,7850
4,2,3,1,1,0,1,8150
4,2,3,1,1,0,2,8100
4,2,3,1,1,0,3,8050
4,2,3,1,1,0,4,8000
4,2,3,1,1,1,0,8150
4,2,3,1,1,1,1,8450
4,2,3,1,1,1,2,8400
4,2,3,1,1,1,3,8350
4,2,3,1,1,1,4,8300
4,2,3,0,0,0,0,7200
4,2,3,0,0,0,1,7500
4,2,3,0,0,0,2,7450
4,2,3,0,0,0,3,7400
4,2,3,0,0,0,4,7350
4,2,3,0,0,1,0,7500
4,2,3,0,0,1,1,7800
4,2,3,0,0,1,2,7750
4,2,3,0,0,1,3,7700
4,2,3,0,0,1,4,7650
4,2,3,0,1,0,0,7600
4,2,3,0,1,0,1,7900
4,2,3,0,1,0,2,7850
4,2,3,0,1,0,3,7800
4,2,3,0,1,0,4,7750
4,2,3,0,1,1,0,7900
4,2,3,0,1,1,1,8200
4,2,3,0,1,1,2,8150
4,2,3,0,1,1,3,8100
4,2,3,0,1,1,4,8050
3,2,1,1,0,0,0,5750
3,2,1,1,0,0,1,6050
3,2,1,1,0,0,2,6000
3,2,1,1,0,0,3,5950
3,2,1,1,0,0,4,5900
3,2,1,1,0,1,0,6050
3,2,1,1,0,1,1,6350
3,2,1,1,0,1,2,6300
3,2,1,1,0,1,3,6250
3,2,1,1,0,1,4,6200
3,2,1,1,1,0,0,6150
3,2,1,1,1,0,1,6450
3,2,1,1,1,0,2,6400
3,2,1,1,1,0,3,6350
3,2,1,1,1,0,4,6300
3,2,1,1,1,1,0,6450
3,2,1,1,1,1,1,6750
3,2,1,1,1,1,2,6700
3,2,1,1,1,1,3,6650
3,2,1,1,1,1,4,6600
3,2,1,0,0,0,0,5500
3,2,1,0,0,0,1,5800
3,2,1,0,0,0,2,5750
3,2,1,0,0,0,3,5700
3,2,1,0,0,0,4,5650
3,2,1,0,0,1,0,5800
3,2,1,0,0,1,1,6100
3,2,1,0,0,1,2,6050
3,2,1,0,0,1,3,6000
3,2,1,0,0,1,4,5950
3,2,1,0,1,0,0,5900
3,2,1,0,1,0,1,6200
3,2,1,0,1,0,2,6150
3,2,1,0,1,0,3,6100
3,2,1,0,1,0,4,6050
3,2,1,0,1,1,0,6200
3,2,1,0,1,1,1,6500
3,2,1,0,1,1,2,6450
3,2,1,0,1,1,3,6400
3,2,1,0,1,1,4,6350
3,2,2,1,0,0,0,5600
3,2,2,1,0,0,1,5900
3,2,2,1,0,0,2,5850
3,2,2,1,0,0,3,5800
3,2,2,1,0,0,4,5750
3,2,2,1,0,1,0,5900
3,2,2,1,0,1,1,6200
3,2,2,1,0,1,2,6150
3,2,2,1,0,1,3,6100
3,2,2,1,0,1,4,6050
3,2,2,1,1,0,0,6000
3,2,2,1,1,0,1,6300
3,2,2,1,1,0,2,6250
3,2,2,1,1,0,3,6200
3,2,2,1,1,0,4,6150
3,2,2,1,1,1,0,6300
3,2,2,1,1,1,1,6600
3,2,2,1,1,1,2,6550
3,2,2,1,1,1,3,6500
3,2,2,1,1,1,4,6450
3,2,2,0,0,0,0,5350
3,2,2,0,0,0,1,5650
3,2,2,0,0,0,2,5600
3,2,2,0,0,0,3,5550
3,2,2,0,0,0,4,5500
3,2,2,0,0,1,0,5650
3,2,2,0,0,1,1,5950
3,2,2,0,0,1,2,5900
3,2,2,0,0,1,3,5850
3,2,2,0,0,1,4,5800
3,2,2,0,1,0,0,5750
3,2,2,0,1,0,1,6050
3,2,2,0,1,0,2,6000
3,2,2,0,1,0,3,5950
3,2,2,0,1,0,4,5900
3,2,2,0,1,1,0,6050
3,2,2,0,1,1,1,6350
3,2,2,0,1,1,2,6300
3,2,2,0,1,1,3,6250
3,2,2,0,1,1,4,6200
3,2,3,1,0,0,0,5450
3,2,3,1,0,0,1,5750
3,2,3,1,0,0,2,5700
3,2,3,1,0,0,3,5650
3,2,3,1,0,0,4,5600
3,2,3,1,0,1,0,5750
3,2,3,1,0,1,1,6050
3,2,3,1,0,1,2,6000
3,2,3,1,0,1,3,5950
3,2,3,1,0,1,4,5900
3,2,3,1,1,0,0,5850
3,2,3,1,1,0,1,6150
3,2,3,1,1,0,2,6100
3,2,3,1,1,0,3,6050
3,2,3,1,1,0,4,6000
3,2,3,1,1,1,0,6150
3,2,3,1,1,1,1,6450
3,2,3,1,1,1,2,6400
3,2,3,1,1,1,3,6350
3,2,3,1,1,1,4,6300
3,2,3,0,0,0,0,5200
3,2,3,0,0,0,1,5500
3,2,3,0,0,0,2,5450
3,2,3,0,0,0,3,5400
3,2,3,0,0,0,4,5350
3,2,3,0,0,1,0,5500
3,2,3,0,0,1,1,5800
3,2,3,0,0,1,2,5750
3,2,3,0,0,1,3,5700
3,2,3,0,0,1,4,5650
3,2,3,0,1,0,0,5600
3,2,3,0,1,0,1,5900
3,2,3,0,1,0,2,5850
3,2,3,0,1,0,3,5800
3,2,3,0,1,0,4,5750
3,2,3,0,1,1,0,5900
3,2,3,0,1,1,1,6200
3,2,3,0,1,1,2,6150
3,2,3,0,1,1,3,6100
3,2,3,0,1,1,4,6050
2,2,1,1,0,0,0,4250
2,2,1,1,0,0,1,4550
2,2,1,1,0,0,2,4500
2,2,1,1,0,0,3,4450
2,2,1,1,0,0,4,4400
2,2,1,1,0,1,0,4550
2,2,1,1,0,1,1,4850
2,2,1,1,0,1,2,4800
2,2,1,1,0,1,3,4750
2,2,1,1,0,1,4,4700
2,2,1,1,1,0,0,4650
2,2,1,1,1,0,1,4950
2,2,1,1,1,0,2,4900
2,2,1,1,1,0,3,4850
2,2,1,1,1,0,4,4800
2,2,1,1,1,1,0,4950
2,2,1,1,1,1,1,5250
2,2,1,1,1,1,2,5200
2,2,1,1,1,1,3,5150
2,2,1,1,1,1,4,5100
2,2,1,0,0,0,0,4000
2,2,1,0,0,0,1,4300
2,2,1,0,0,0,2,4250
2,2,1,0,0,0,3,4200
2,2,1,0,0,0,4,4150
2,2,1,0,0,1,0,4300
2,2,1,0,0,1,1,4600
2,2,1,0,0,1,2,4550
2,2,1,0,0,1,3,4500
2,2,1,0,0,1,4,4450
2,2,1,0,1,0,0,4400
2,2,1,0,1,0,1,4700
2,2,1,0,1,0,2,4650
2,2,1,0,1,0,3,4600
2,2,1,0,1,0,4,4550
2,2,1,0,1,1,0,4700
2,2,1,0,1,1,1,5000
2,2,1,0,1,1,2,4950
2,2,1,0,1,1,3,4900
2,2,1,0,1,1,4,4850
2,2,2,1,0,0,0,4100
2,2,2,1,0,0,1,4400
2,2,2,1,0,0,2,4350
2,2,2,1,0,0,3,4300
2,2,2,1,0,0,4,4250
2,2,2,1,0,1,0,4400
2,2,2,1,0,1,1,4700
2,2,2,1,0,1,2,4650
2,2,2,1,0,1,3,4600
2,2,2,1,0,1,4,4550
2,2,2,1,1,0,0,4500
2,2,2,1,1,0,1,4800
2,2,2,1,1,0,2,4750
2,2,2,1,1,0,3,4700
2,2,2,1,1,0,4,4650
2,2,2,1,1,1,0,4800
2,2,2,1,1,1,1,5100
2,2,2,1,1,1,2,5050
2,2,2,1,1,1,3,5000
2,2,2,1,1,1,4,4950
2,2,2,0,0,0,0,3850
2,2,2,0,0,0,1,4150
2,2,2,0,0,0,2,4100
2,2,2,0,0,0,3,4050
2,2,2,0,0,0,4,4000
2,2,2,0,0,1,0,4150
2,2,2,0,0,1,1,4450
2,2,2,0,0,1,2,4400
2,2,2,0,0,1,3,4350
2,2,2,0,0,1,4,4300
2,2,2,0,1,0,0,4250
2,2,2,0,1,0,1,4550
2,2,2,0,1,0,2,4500
2,2,2,0,1,0,3,4450
2,2,2,0,1,0,4,4400
2,2,2,0,1,1,0,4550
2,2,2,0,1,1,1,4850
2,2,2,0,1,1,2,4800
2,2,2,0,1,1,3,4750
2,2,2,0,1,1,4,4700
2,2,3,1,0,0,0,3950
2,2,3,1,0,0,1,4250
2,2,3,1,0,0,2,4200
2,2,3,1,0,0,3,4150
2,2,3,1,0,0,4,4100
2,2,3,1,0,1,0,4250
2,2,3,1,0,1,1,4550
2,2,3,1,0,1,2,4500
2,2,3,1,0,1,3,4450
2,2,3,1,0,1,4,4400
2,2,3,1,1,0,0,4350
2,2,3,1,1,0,1,4650
2,2,3,1,1,0,2,4600
2,2,3,1,1,0,3,4550
2,2,3,1,1,0,4,4500
2,2,3,1,1,1,0,4650
2,2,3,1,1,1,1,4950
2,2,3,1,1,1,2,4900
2,2,3,1,1,1,3,4850
2,2,3,1,1,1,4,4800
2,2,3,0,0,0,0,3700
2,2,3,0,0,0,1,4000
2,2,3,0,0,0,2,3950
2,2,3,0,0,0,3,3900
2,2,3,0,0,0,4,3850
2,2,3,0,0,1,0,4000
2,2,3,0,0,1,1,4300
2,2,3,0,0,1,2,4250
2,2,3,0,0,1,3,4200
2,2,3,0,0,1,4,4150
2,2,3,0,1,0,0,4100
2,2,3,0,1,0,1,4400
2,2,3,0,1,0,2,4350
2,2,3,0,1,0,3,4300
2,2,3,0,1,0,4,4250
2,2,3,0,1,1,0,4400
2,2,3,0,1,1,1,4700
2,2,3,0,1,1,2,4650
2,2,3,0,1,1,3,4600
2,2,3,0,1,1,4,4550
5,3,1,1,0,0,0,10250
5,3,1,1,0,0,1,10600
5,3,1,1,0,0,2,10550
5,3,1,1,0,0,3,10450
5,3,1,1,0,0,4,10400
5,3,1,1,0,1,0,10600
5,3,1,1,0,1,1,10950
5,3,1,1,0,1,2,10900
5,3,1,1,0,1,3,10800
5,3,1,1,0,1,4,10750
5,3,1,1,1,0,0,10650
5,3,1,1,1,0,1,11000
5,3,1,1,1,0,2,10950
5,3,1,1,1,0,3,10850
5,3,1,1,1,0,4,10800
5,3,1,1,1,1,0,11000
5,3,1,1,1,1,1,11350
5,3,1,1,1,1,2,11300
5,3,1,1,1,1,3,11200
5,3,1,1,1,1,4,11150
5,3,1,0,0,0,0,9950
5,3,1,0,0,0,1,10300
5,3,1,0,0,0,2,10250
5,3,1,0,0,0,3,10150
5,3,1,0,0,0,4,10100
5,3,1,0,0,1,0,10300
5,3,1,0,0,1,1,10650
5,3,1,0,0,1,2,10600
5,3,1,0,0,1,3,10500
5,3,1,0,0,1,4,10450
5,3,1,0,1,0,0,10350
5,3,1,0,1,0,1,10700
5,3,1,0,1,0,2,10650
5,3,1,0,1,0,3,10550
5,3,1,0,1,0,4,10500
5,3,1,0,1,1,0,10700
5,3,1,0,1,1,1,11050
5,3,1,0,1,1,2,11000
5,3,1,0,1,1,3,10900
5,3,1,0,1,1,4,10850
5,3,2,1,0,0,0,10150
5,3,2,1,0,0,1,10500
5,3,2,1,0,0,2,10450
5,3,2,1,0,0,3,10350
5,3,2,1,0,0,4,10300
5,3,2,1,0,1,0,10500
5,3,2,1,0,1,1,10850
5,3,2,1,0,1,2,10800
5,3,2,1,0,1,3,10700
5,3,2,1,0,1,4,10650
5,3,2,1,1,0,0,10550
5,3,2,1,1,0,1,10900
5,3,2,1,1,0,2,10850
5,3,2,1,1,0,3,10750
5,3,2,1,1,0,4,10700
5,3,2,1,1,1,0,10900
5,3,2,1,1,1,1,11250
5,3,2,1,1,1,2,11200
5,3,2,1,1,1,3,11100
5,3,2,1,1,1,4,11050
5,3,2,0,0,0,0,9850
5,3,2,0,0,0,1,10200
5,3,2,0,0,0,2,10150
5,3,2,0,0,0,3,10050
5,3,2,0,0,0,4,10000
5,3,2,0,0,1,0,10200
5,3,2,0,0,1,1,10550
5,3,2,0,0,1,2,10500
5,3,2,0,0,1,3,10400
5,3,2,0,0,1,4,10350
5,3,2,0,1,0,0,10250
5,3,2,0,1,0,1,10600
5,3,2,0,1,0,2,10550
5,3,2,0,1,0,3,10450
5,3,2,0,1,0,4,10400
5,3,2,0,1,1,0,10600
5,3,2,0,1,1,1,10950
5,3,2,0,1,1,2,10900
5,3,2,0,1,1,3,10800
5,3,2,0,1,1,4,10750
5,3,3,1,0,0,0,10000
5,3,3,1,0,0,1,10350
5,3,3,1,0,0,2,10300
5,3,3,1,0,0,3,10200
5,3,3,1,0,0,4,10150
5,3,3,1,0,1,0,10350
5,3,3,1,0,1,1,10700
5,3,3,1,0,1,2,10650
5,3,3,1,0,1,3,10550
5,3,3,1,0,1,4,10500
5,3,3,1,1,0,0,10400
5,3,3,1,1,0,1,10750
5,3,3,1,1,0,2,10700
5,3,3,1,1,0,3,10600
5,3,3,1,1,0,4,10550
5,3,3,1,1,1,0,10750
5,3,3,1,1,1,1,11100
5,3,3,1,1,1,2,11050
5,3,3,1,1,1,3,10950
5,3,3,1,1,1,4,10900
5,3,3,0,0,0,0,9700
5,3,3,0,0,0,1,10050
5,3,3,0,0,0,2,10000
5,3,3,0,0,0,3,9900
5,3,3,0,0,0,4,9850
5,3,3,0,0,1,0,10050
5,3,3,0,0,1,1,10400
5,3,3,0,0,1,2,10350
5,3,3,0,0,1,3,10250
5,3,3,0,0,1,4,10200
5,3,3,0,1,0,0,10100
5,3,3,0,1,0,1,10450
5,3,3,0,1,0,2,10400
5,3,3,0,1,0,3,10300
5,3,3,0,1,0,4,10250
5,3,3,0,1,1,0,10450
5,3,3,0,1,1,1,10800
5,3,3,0,1,1,2,10750
5,3,3,0,1,1,3,10650
5,3,3,0,1,1,4,10600
4,3,1,1,0,0,0,8750
4,3,1,1,0,0,1,9100
4,3,1,1,0,0,2,9050
4,3,1,1,0,0,3,8950
4,3,1,1,0,0,4,8900
4,3,1,1,0,1,0,9100
4,3,1,1,0,1,1,9450
4,3,1,1,0,1,2,9400
4,3,1,1,0,1,3,9300
4,3,1,1,0,1,4,9250
4,3,1,1,1,0,0,9150
4,3,1,1,1,0,1,9500
4,3,1,1,1,0,2,9450
4,3,1,1,1,0,3,9350
4,3,1,1,1,0,4,9300
4,3,1,1,1,1,0,9500
4,3,1,1,1,1,1,9850
4,3,1,1,1,1,2,9800
4,3,1,1,1,1,3,9700
4,3,1,1,1,1,4,9650
4,3,1,0,0,0,0,8450
4,3,1,0,0,0,1,8800
4,3,1,0,0,0,2,8750
4,3,1,0,0,0,3,8650
4,3,1,0,0,0,4,8600
4,3,1,0,0,1,0,8800
4,3,1,0,0,1,1,9150
4,3,1,0,0,1,2,9100
4,3,1,0,0,1,3,9000
4,3,1,0,0,1,4,8950
4,3,1,0,1,0,0,8850
4,3,1,0,1,0,1,9200
4,3,1,0,1,0,2,9150
4,3,1,0,1,0,3,9050
4,3,1,0,1,0,4,9000
4,3,1,0,1,1,0,9200
4,3,1,0,1,1,1,9550
4,3,1,0,1,1,2,9500
4,3,1,0,1,1,3,9400
4,3,1,0,1,1,4,9350
4,3,2,1,0,0,0,8650
4,3,2,1,0,0,1,9000
4,3,2,1,0,0,2,8950
4,3,2,1,0,0,3,8850
4,3,2,1,0,0,4,8800
4,3,2,1,0,1,0,9000
4,3,2,1,0,1,1,9350
4,3,2,1,0,1,2,9300
4,3,2,1,0,1,3,9200
4,3,2,1,0,1,4,9150
4,3,2,1,1,0,0,9050
4,3,2,1,1,0,1,9400
4,3,2,1,1,0,2,9350
4,3,2,1,1,0,3,9250
4,3,2,1,1,0,4,9200
4,3,2,1,1,1,0,9400
4,3,2,1,1,1,1,9750
4,3,2,1,1,1,2,9700
4,3,2,1,1,1,3,9600
4,3,2,1,1,1,4,9550
4,3,2,0,0,0,0,8350
4,3,2,0,0,0,1,8700
4,3,2,0,0,0,2,8650
4,3,2,0,0,0,3,8550
4,3,2,0,0,0,4,8500
4,3,2,0,0,1,0,8700
4,3,2,0,0,1,1,9050
4,3,2,0,0,1,2,9000
4,3,2,0,0,1,3,8900
4,3,2,0,0,1,4,8850
4,3,2,0,1,0,0,8750
4,3,2,0,1,0,1,9100
4,3,2,0,1,0,2,9050
4,3,2,0,1,0,3,8950
4,3,2,0,1,0,4,8900
4,3,2,0,1,1,0,9100
4,3,2,0,1,1,1,9450
